Year,Month,Day,Hours,Minute,Second,WeekDay,Timestamp,JourneyPatternID,VehicleJourneyID,StopID,Temperature (C),Visibility (km),Wind Speed (km/h),Cumulative Time Taken
2013,1,4,15,20,47,4,1357312847,10001,4683,226,10,10,25.9,0
2013,1,4,15,26,27,4,1357313187,10001,4683,1642,10,10,25.9,340
2013,1,4,15,32,46,4,1357313566,10001,4683,46,10,10,25.9,719
2013,1,4,15,35,8,4,1357313708,10001,4683,49,10,10,25.9,861
2013,1,4,15,36,46,4,1357313806,10001,4683,50,10,10,25.9,959
2013,1,4,15,38,46,4,1357313926,10001,4683,52,10,10,25.9,1079
2013,1,4,15,41,7,4,1357314067,10001,4683,265,10,10,25.9,1220
2013,1,4,15,43,6,4,1357314186,10001,4683,271,10,10,25.9,1339
2013,1,4,15,48,28,4,1357314508,10001,4683,340,10,10,25.9,1661
2013,1,4,15,51,6,4,1357314666,10001,4683,350,10,10,25.9,1819
2013,1,4,15,53,26,4,1357314806,10001,4683,351,10,10,25.9,1959
2013,1,4,15,54,6,4,1357314846,10001,4683,352,10,10,25.9,1999
2013,1,4,15,55,46,4,1357314946,10001,4683,353,10,10,25.9,2099
2013,1,4,15,56,46,4,1357315006,10001,4683,354,10,10,25.9,2159
2013,1,4,16,0,5,4,1357315205,10001,4683,356,10,10,16.7,2358
2013,1,4,16,3,47,4,1357315427,10001,4683,372,10,10,16.7,2580
2013,1,4,16,4,26,4,1357315466,10001,4683,373,10,10,16.7,2619
2013,1,4,16,5,6,4,1357315506,10001,4683,374,10,10,16.7,2659
2013,1,4,16,6,24,4,1357315584,10001,4683,375,10,10,16.7,2737
2013,1,4,16,9,6,4,1357315746,10001,4683,376,10,10,16.7,2899
2013,1,4,16,9,45,4,1357315785,10001,4683,377,10,10,16.7,2938
2013,1,4,16,12,42,4,1357315962,10001,4683,380,10,10,16.7,3115
2013,1,4,15,40,4,4,1357314004,10001,4701,226,10,10,25.9,0
2013,1,4,15,41,23,4,1357314083,10001,4701,229,10,10,25.9,79
2013,1,4,15,44,24,4,1357314264,10001,4701,231,10,10,25.9,260
2013,1,4,15,52,4,4,1357314724,10001,4701,46,10,10,25.9,720
2013,1,4,15,56,44,4,1357315004,10001,4701,52,10,10,25.9,1000
2013,1,4,15,58,45,4,1357315125,10001,4701,265,10,10,25.9,1121
2013,1,4,16,1,4,4,1357315264,10001,4701,271,10,10,16.7,1260
2013,1,4,16,6,24,4,1357315584,10001,4701,340,10,10,16.7,1580
2013,1,4,16,11,24,4,1357315884,10001,4701,351,10,10,16.7,1880
2013,1,4,16,12,3,4,1357315923,10001,4701,352,10,10,16.7,1919
2013,1,4,16,14,4,4,1357316044,10001,4701,354,10,10,16.7,2040
2013,1,4,16,17,23,4,1357316243,10001,4701,356,10,10,20.4,2239
2013,1,4,16,18,43,4,1357316323,10001,4701,357,10,10,20.4,2319
2013,1,4,16,20,44,4,1357316444,10001,4701,372,10,10,20.4,2440
2013,1,4,16,21,44,4,1357316504,10001,4701,373,10,10,20.4,2500
2013,1,4,16,22,23,4,1357316543,10001,4701,374,10,10,20.4,2539
2013,1,4,16,29,42,4,1357316982,10001,4701,380,10,10,20.4,2978
2013,1,4,15,59,47,4,1357315187,10001,4633,226,10,10,25.9,0
2013,1,4,16,5,27,4,1357315527,10001,4633,231,10,10,16.7,340
2013,1,4,16,8,46,4,1357315726,10001,4633,213,10,10,16.7,539
2013,1,4,16,11,7,4,1357315867,10001,4633,4432,10,10,16.7,680
2013,1,4,16,14,8,4,1357316048,10001,4633,44,10,10,16.7,861
2013,1,4,16,15,5,4,1357316105,10001,4633,45,10,10,16.7,918
2013,1,4,16,18,47,4,1357316327,10001,4633,49,10,10,20.4,1140
2013,1,4,16,22,7,4,1357316527,10001,4633,265,10,10,20.4,1340
2013,1,4,16,25,47,4,1357316747,10001,4633,271,10,10,20.4,1560
2013,1,4,16,32,7,4,1357317127,10001,4633,340,10,10,20.4,1940
2013,1,4,16,34,47,4,1357317287,10001,4633,350,10,10,20.4,2100
2013,1,4,16,36,26,4,1357317386,10001,4633,351,10,10,20.4,2199
2013,1,4,16,37,48,4,1357317468,10001,4633,352,10,10,20.4,2281
2013,1,4,16,38,48,4,1357317528,10001,4633,353,10,10,20.4,2341
2013,1,4,16,39,46,4,1357317586,10001,4633,354,10,10,20.4,2399
2013,1,4,16,42,8,4,1357317728,10001,4633,356,10,10,20.4,2541
2013,1,4,16,43,7,4,1357317787,10001,4633,357,10,10,20.4,2600
2013,1,4,16,44,28,4,1357317868,10001,4633,390,10,10,20.4,2681
2013,1,4,16,46,48,4,1357318008,10001,4633,374,10,10,20.4,2821
2013,1,4,16,50,28,4,1357318228,10001,4633,377,10,10,20.4,3041
2013,1,4,16,51,29,4,1357318289,10001,4633,378,10,10,20.4,3102
2013,1,4,16,53,43,4,1357318423,10001,4633,380,10,10,20.4,3236
2013,1,4,16,19,43,4,1357316383,10001,4614,226,10,10,20.4,0
2013,1,4,16,31,12,4,1357317072,10001,4614,47,10,10,20.4,689
2013,1,4,16,32,51,4,1357317171,10001,4614,49,10,10,20.4,788
2013,1,4,16,35,51,4,1357317351,10001,4614,265,10,10,20.4,968
2013,1,4,16,39,31,4,1357317571,10001,4614,271,10,10,20.4,1188
2013,1,4,16,41,51,4,1357317711,10001,4614,340,10,10,20.4,1328
2013,1,4,16,45,52,4,1357317952,10001,4614,352,10,10,20.4,1569
2013,1,4,16,47,10,4,1357318030,10001,4614,353,10,10,20.4,1647
2013,1,4,16,48,10,4,1357318090,10001,4614,354,10,10,20.4,1707
2013,1,4,16,51,11,4,1357318271,10001,4614,356,10,10,20.4,1888
2013,1,4,16,52,12,4,1357318332,10001,4614,357,10,10,20.4,1949
2013,1,4,16,53,12,4,1357318392,10001,4614,390,10,10,20.4,2009
2013,1,4,16,54,9,4,1357318449,10001,4614,372,10,10,20.4,2066
2013,1,4,16,55,11,4,1357318511,10001,4614,374,10,10,20.4,2128
2013,1,4,17,0,49,4,1357318849,10001,4614,380,10,10,16.7,2466
2013,1,4,16,42,22,4,1357317742,10001,4671,226,10,10,20.4,0
2013,1,4,16,44,22,4,1357317862,10001,4671,230,10,10,20.4,120
2013,1,4,16,47,2,4,1357318022,10001,4671,231,10,10,20.4,280
2013,1,4,16,52,41,4,1357318361,10001,4671,213,10,10,20.4,619
2013,1,4,16,54,1,4,1357318441,10001,4671,4432,10,10,20.4,699
2013,1,4,16,57,41,4,1357318661,10001,4671,45,10,10,20.4,919
2013,1,4,16,59,42,4,1357318782,10001,4671,46,10,10,20.4,1040
2013,1,4,17,1,3,4,1357318863,10001,4671,47,10,10,16.7,1121
2013,1,4,17,1,42,4,1357318902,10001,4671,48,10,10,16.7,1160
2013,1,4,17,2,41,4,1357318961,10001,4671,49,10,10,16.7,1219
2013,1,4,17,4,2,4,1357319042,10001,4671,51,10,10,16.7,1300
2013,1,4,17,5,42,4,1357319142,10001,4671,52,10,10,16.7,1400
2013,1,4,17,8,2,4,1357319282,10001,4671,265,10,10,16.7,1540
2013,1,4,17,11,1,4,1357319461,10001,4671,271,10,10,16.7,1719
2013,1,4,17,18,22,4,1357319902,10001,4671,340,10,10,24.1,2160
2013,1,4,17,21,2,4,1357320062,10001,4671,350,10,10,24.1,2320
2013,1,4,17,23,3,4,1357320183,10001,4671,351,10,10,24.1,2441
2013,1,4,17,24,21,4,1357320261,10001,4671,352,10,10,24.1,2519
2013,1,4,17,25,42,4,1357320342,10001,4671,353,10,10,24.1,2600
2013,1,4,17,29,43,4,1357320583,10001,4671,356,10,10,24.1,2841
2013,1,4,17,31,40,4,1357320700,10001,4671,357,10,10,24.1,2958
2013,1,4,17,33,43,4,1357320823,10001,4671,390,10,10,24.1,3081
2013,1,4,17,36,23,4,1357320983,10001,4671,374,10,10,24.1,3241
2013,1,4,17,39,2,4,1357321142,10001,4671,2804,10,10,24.1,3400
2013,1,4,17,2,27,4,1357318947,10001,4652,226,10,10,16.7,0
2013,1,4,17,3,27,4,1357319007,10001,4652,228,10,10,16.7,60
2013,1,4,17,14,47,4,1357319687,10001,4652,119,10,10,16.7,740
2013,1,4,17,17,28,4,1357319848,10001,4652,46,10,10,24.1,901
2013,1,4,17,18,47,4,1357319927,10001,4652,47,10,10,24.1,980
2013,1,4,17,21,6,4,1357320066,10001,4652,50,10,10,24.1,1119
2013,1,4,17,25,5,4,1357320305,10001,4652,265,10,10,24.1,1358
2013,1,4,17,27,49,4,1357320469,10001,4652,271,10,10,24.1,1522
2013,1,4,17,31,48,4,1357320708,10001,4652,340,10,10,24.1,1761
2013,1,4,17,34,26,4,1357320866,10001,4652,350,10,10,24.1,1919
2013,1,4,17,39,27,4,1357321167,10001,4652,352,10,10,24.1,2220
2013,1,4,17,41,46,4,1357321306,10001,4652,353,10,10,24.1,2359
2013,1,4,17,43,26,4,1357321406,10001,4652,354,10,10,24.1,2459
2013,1,4,17,45,46,4,1357321546,10001,4652,356,10,10,24.1,2599
2013,1,4,17,47,8,4,1357321628,10001,4652,357,10,10,24.1,2681
2013,1,4,17,49,26,4,1357321766,10001,4652,390,10,10,24.1,2819
2013,1,4,17,50,47,4,1357321847,10001,4652,372,10,10,24.1,2900
2013,1,4,17,51,26,4,1357321886,10001,4652,373,10,10,24.1,2939
2013,1,4,17,52,7,4,1357321927,10001,4652,374,10,10,24.1,2980
2013,1,4,17,57,46,4,1357322266,10001,4652,378,10,10,24.1,3319
2013,1,4,17,20,52,4,1357320052,10001,4685,226,10,10,24.1,0
2013,1,4,17,22,11,4,1357320131,10001,4685,229,10,10,24.1,79
2013,1,4,17,25,32,4,1357320332,10001,4685,231,10,10,24.1,280
2013,1,4,17,29,12,4,1357320552,10001,4685,213,10,10,24.1,500
2013,1,4,17,30,53,4,1357320653,10001,4685,4432,10,10,24.1,601
2013,1,4,17,32,31,4,1357320751,10001,4685,119,10,10,24.1,699
2013,1,4,17,33,51,4,1357320831,10001,4685,44,10,10,24.1,779
2013,1,4,17,34,53,4,1357320893,10001,4685,45,10,10,24.1,841
2013,1,4,17,35,53,4,1357320953,10001,4685,46,10,10,24.1,901
2013,1,4,17,39,12,4,1357321152,10001,4685,49,10,10,24.1,1100
2013,1,4,17,43,14,4,1357321394,10001,4685,265,10,10,24.1,1342
2013,1,4,17,45,32,4,1357321532,10001,4685,271,10,10,24.1,1480
2013,1,4,17,49,51,4,1357321791,10001,4685,340,10,10,24.1,1739
2013,1,4,17,52,52,4,1357321972,10001,4685,350,10,10,24.1,1920
2013,1,4,17,55,54,4,1357322154,10001,4685,352,10,10,24.1,2102
2013,1,4,17,57,53,4,1357322273,10001,4685,353,10,10,24.1,2221
2013,1,4,17,59,31,4,1357322371,10001,4685,354,10,10,24.1,2319
2013,1,4,18,1,51,4,1357322511,10001,4685,356,10,35,10.8,2459
2013,1,4,18,3,12,4,1357322592,10001,4685,357,10,35,10.8,2540
2013,1,4,18,5,33,4,1357322733,10001,4685,390,10,35,10.8,2681
2013,1,4,18,7,54,4,1357322874,10001,4685,374,10,35,10.8,2822
2013,1,4,18,12,33,4,1357323153,10001,4685,377,10,35,10.8,3101
2013,1,4,18,13,32,4,1357323212,10001,4685,378,10,35,10.8,3160
2013,1,4,17,50,43,4,1357321843,10001,4703,1642,10,10,24.1,0
2013,1,4,17,57,24,4,1357322244,10001,4703,45,10,10,24.1,401
2013,1,4,17,59,23,4,1357322363,10001,4703,46,10,10,24.1,520
2013,1,4,18,1,31,4,1357322491,10001,4703,48,10,35,10.8,648
2013,1,4,18,2,51,4,1357322571,10001,4703,49,10,35,10.8,728
2013,1,4,18,5,11,4,1357322711,10001,4703,52,10,35,10.8,868
2013,1,4,18,8,21,4,1357322901,10001,4703,265,10,35,10.8,1058
2013,1,4,18,11,32,4,1357323092,10001,4703,271,10,35,10.8,1249
2013,1,4,18,14,31,4,1357323271,10001,4703,340,10,35,10.8,1428
2013,1,4,18,16,50,4,1357323410,10001,4703,350,10,10,11.1,1567
2013,1,4,18,21,11,4,1357323671,10001,4703,354,10,10,11.1,1828
2013,1,4,18,23,51,4,1357323831,10001,4703,356,10,10,11.1,1988
2013,1,4,18,27,10,4,1357324030,10001,4703,390,10,10,11.1,2187
2013,1,4,18,29,11,4,1357324151,10001,4703,374,10,10,11.1,2308
2013,1,4,18,31,50,4,1357324310,10001,4703,377,10,10,11.1,2467
2013,1,4,18,34,51,4,1357324491,10001,4703,380,10,10,11.1,2648
2013,1,4,18,2,14,4,1357322534,10001,4635,226,10,35,10.8,0
2013,1,4,18,18,14,4,1357323494,10001,4635,49,10,10,11.1,960
2013,1,4,18,22,15,4,1357323735,10001,4635,265,10,10,11.1,1201
2013,1,4,18,25,15,4,1357323915,10001,4635,271,10,10,11.1,1381
2013,1,4,18,28,34,4,1357324114,10001,4635,340,10,10,11.1,1580
2013,1,4,18,31,15,4,1357324275,10001,4635,351,10,10,11.1,1741
2013,1,4,18,32,13,4,1357324333,10001,4635,352,10,10,11.1,1799
2013,1,4,18,33,54,4,1357324434,10001,4635,353,10,10,11.1,1900
2013,1,4,18,35,34,4,1357324534,10001,4635,354,10,10,11.1,2000
2013,1,4,18,37,54,4,1357324674,10001,4635,356,10,10,11.1,2140
2013,1,4,18,38,56,4,1357324736,10001,4635,357,10,10,11.1,2202
2013,1,4,18,41,55,4,1357324915,10001,4635,373,10,10,11.1,2381
2013,1,4,18,42,34,4,1357324954,10001,4635,374,10,10,11.1,2420
2013,1,4,18,48,51,4,1357325331,10001,4635,380,10,10,11.1,2797
2013,1,4,18,19,51,4,1357323591,10001,4616,226,10,10,11.1,0
2013,1,4,18,26,49,4,1357324009,10001,4616,213,10,10,11.1,418
2013,1,4,18,30,51,4,1357324251,10001,4616,119,10,10,11.1,660
2013,1,4,18,32,31,4,1357324351,10001,4616,46,10,10,11.1,760
2013,1,4,18,33,52,4,1357324432,10001,4616,48,10,10,11.1,841
2013,1,4,18,34,51,4,1357324491,10001,4616,49,10,10,11.1,900
2013,1,4,18,35,51,4,1357324551,10001,4616,50,10,10,11.1,960
2013,1,4,18,37,29,4,1357324649,10001,4616,52,10,10,11.1,1058
2013,1,4,18,41,30,4,1357324890,10001,4616,271,10,10,11.1,1299
2013,1,4,19,12,51,4,1357326771,10001,4616,380,9,10,7.4,3180
2013,1,4,18,43,27,4,1357325007,10001,4673,226,10,10,11.1,0
2013,1,4,18,49,26,4,1357325366,10001,4673,213,10,10,11.1,359
2013,1,4,18,53,29,4,1357325609,10001,4673,44,10,10,11.1,602
2013,1,4,18,54,26,4,1357325666,10001,4673,45,10,10,11.1,659
2013,1,4,18,56,46,4,1357325806,10001,4673,48,10,10,11.1,799
2013,1,4,18,58,6,4,1357325886,10001,4673,49,10,10,11.1,879
2013,1,4,19,0,5,4,1357326005,10001,4673,52,9,10,7.4,998
2013,1,4,19,3,26,4,1357326206,10001,4673,265,9,10,7.4,1199
2013,1,4,19,5,7,4,1357326307,10001,4673,271,9,10,7.4,1300
2013,1,4,19,9,5,4,1357326545,10001,4673,340,9,10,7.4,1538
2013,1,4,19,14,7,4,1357326847,10001,4673,351,9,10,7.4,1840
2013,1,4,19,17,6,4,1357327026,10001,4673,353,10,10,5.6,2019
2013,1,4,19,18,26,4,1357327106,10001,4673,354,10,10,5.6,2099
2013,1,4,19,20,27,4,1357327227,10001,4673,356,10,10,5.6,2220
2013,1,4,19,21,26,4,1357327286,10001,4673,357,10,10,5.6,2279
2013,1,4,19,23,6,4,1357327386,10001,4673,372,10,10,5.6,2379
2013,1,4,19,24,6,4,1357327446,10001,4673,374,10,10,5.6,2439
2013,1,4,19,27,27,4,1357327647,10001,4673,378,10,10,5.6,2640
2013,1,4,19,28,52,4,1357327732,10001,4673,380,10,10,5.6,2725
2013,1,4,19,7,26,4,1357326446,10001,4654,226,9,10,7.4,0
2013,1,4,19,9,5,4,1357326545,10001,4654,227,9,10,7.4,99
2013,1,4,19,11,25,4,1357326685,10001,4654,231,9,10,7.4,239
2013,1,4,19,14,46,4,1357326886,10001,4654,213,9,10,7.4,440
2013,1,4,19,19,5,4,1357327145,10001,4654,4432,10,10,5.6,699
2013,1,4,19,21,5,4,1357327265,10001,4654,44,10,10,5.6,819
2013,1,4,19,23,25,4,1357327405,10001,4654,46,10,10,5.6,959
2013,1,4,19,24,45,4,1357327485,10001,4654,47,10,10,5.6,1039
2013,1,4,19,29,45,4,1357327785,10001,4654,52,10,10,5.6,1339
2013,1,4,19,32,5,4,1357327925,10001,4654,265,10,10,5.6,1479
2013,1,4,19,35,5,4,1357328105,10001,4654,271,10,10,5.6,1659
2013,1,4,19,39,46,4,1357328386,10001,4654,340,10,10,5.6,1940
2013,1,4,19,44,25,4,1357328665,10001,4654,351,10,10,5.6,2219
2013,1,4,19,45,45,4,1357328745,10001,4654,353,10,10,5.6,2299
2013,1,4,19,46,26,4,1357328786,10001,4654,354,10,10,5.6,2340
2013,1,4,19,47,42,4,1357328862,10001,4654,355,10,10,5.6,2416
2013,1,4,19,49,2,4,1357328942,10001,4654,356,10,10,5.6,2496
2013,1,4,19,50,2,4,1357329002,10001,4654,357,10,10,5.6,2556
2013,1,4,19,51,24,4,1357329084,10001,4654,390,10,10,5.6,2638
2013,1,4,19,52,42,4,1357329162,10001,4654,373,10,10,5.6,2716
2013,1,4,19,53,23,4,1357329203,10001,4654,374,10,10,5.6,2757
2013,1,4,19,30,12,4,1357327812,10001,4687,226,10,10,5.6,0
2013,1,4,19,31,51,4,1357327911,10001,4687,229,10,10,5.6,99
2013,1,4,19,32,52,4,1357327972,10001,4687,227,10,10,5.6,160
2013,1,4,19,37,13,4,1357328233,10001,4687,214,10,10,5.6,421
2013,1,4,19,39,12,4,1357328352,10001,4687,119,10,10,5.6,540
2013,1,4,19,46,12,4,1357328772,10001,4687,265,10,10,5.6,960
2013,1,4,19,49,13,4,1357328953,10001,4687,271,10,10,5.6,1141
2013,1,4,19,51,30,4,1357329090,10001,4687,340,10,10,5.6,1278
2013,1,4,19,59,32,4,1357329572,10001,4687,353,10,10,5.6,1760
2013,1,4,20,0,51,4,1357329651,10001,4687,354,7,10,3.7,1839
2013,1,4,20,18,55,4,1357330735,10001,4687,380,7,10,5.6,2923
2013,1,4,20,0,33,4,1357329633,10001,4637,226,7,10,3.7,0
2013,1,4,20,4,33,4,1357329873,10001,4637,231,7,10,3.7,240
2013,1,4,20,9,14,4,1357330154,10001,4637,214,7,10,3.7,521
2013,1,4,20,11,13,4,1357330273,10001,4637,119,7,10,3.7,640
2013,1,4,20,12,12,4,1357330332,10001,4637,44,7,10,3.7,699
2013,1,4,20,15,34,4,1357330534,10001,4637,48,7,10,3.7,901
2013,1,4,20,16,54,4,1357330614,10001,4637,49,7,10,5.6,981
2013,1,4,20,18,43,4,1357330723,10001,4637,52,7,10,5.6,1090
2013,1,4,20,23,23,4,1357331003,10001,4637,271,7,10,5.6,1370
2013,1,4,20,25,41,4,1357331141,10001,4637,340,7,10,5.6,1508
2013,1,4,20,30,22,4,1357331422,10001,4637,351,7,10,5.6,1789
2013,1,4,20,31,21,4,1357331481,10001,4637,352,7,10,5.6,1848
2013,1,4,20,33,2,4,1357331582,10001,4637,353,7,10,5.6,1949
2013,1,4,20,36,3,4,1357331763,10001,4637,356,7,10,5.6,2130
2013,1,4,20,37,25,4,1357331845,10001,4637,357,7,10,5.6,2212
2013,1,4,20,39,1,4,1357331941,10001,4637,372,7,10,5.6,2308
2013,1,4,20,40,21,4,1357332021,10001,4637,374,7,10,5.6,2388
2013,1,4,20,45,2,4,1357332302,10001,4637,378,7,10,5.6,2669
2013,1,4,20,46,55,4,1357332415,10001,4637,380,7,10,5.6,2782
2013,1,4,20,30,26,4,1357331426,10001,4618,226,7,10,5.6,0
2013,1,4,20,39,5,4,1357331945,10001,4618,119,7,10,5.6,519
2013,1,4,20,43,5,4,1357332185,10001,4618,48,7,10,5.6,759
2013,1,4,20,45,44,4,1357332344,10001,4618,51,7,10,5.6,918
2013,1,4,20,48,44,4,1357332524,10001,4618,265,7,10,5.6,1098
2013,1,4,20,51,24,4,1357332684,10001,4618,271,7,10,5.6,1258
2013,1,4,20,54,4,4,1357332844,10001,4618,340,7,10,5.6,1418
2013,1,4,20,59,46,4,1357333186,10001,4618,354,7,10,5.6,1760
2013,1,4,21,2,16,4,1357333336,10001,4618,355,7,10,5.6,1910
2013,1,4,21,8,44,4,1357333724,10001,4618,374,7,10,5.6,2298
2013,1,4,21,14,56,4,1357334096,10001,4618,380,7,10,5.6,2670
2013,1,4,21,2,12,4,1357333332,10001,4656,226,7,10,5.6,0
2013,1,4,21,3,32,4,1357333412,10001,4656,229,7,10,5.6,80
2013,1,4,21,13,52,4,1357334032,10001,4656,51,7,10,5.6,700
2013,1,4,21,18,13,4,1357334293,10001,4656,271,7,10,Calm,961
2013,1,4,21,20,53,4,1357334453,10001,4656,340,7,10,Calm,1121
2013,1,4,21,29,11,4,1357334951,10001,4656,356,7,10,Calm,1619
2013,1,4,21,30,11,4,1357335011,10001,4656,357,7,10,Calm,1679
2013,1,4,21,30,52,4,1357335052,10001,4656,390,7,10,Calm,1720
2013,1,4,21,36,59,4,1357335419,10001,4656,380,7,10,Calm,2087
2013,1,4,21,29,46,4,1357334986,10001,4689,226,7,10,Calm,0
2013,1,4,21,32,44,4,1357335164,10001,4689,231,7,10,Calm,178
2013,1,4,21,36,5,4,1357335365,10001,4689,4432,7,10,Calm,379
2013,1,4,21,41,25,4,1357335685,10001,4689,50,7,10,Calm,699
2013,1,4,21,48,4,4,1357336084,10001,4689,340,7,10,Calm,1098
2013,1,4,21,56,23,4,1357336583,10001,4689,374,7,10,Calm,1597
2013,1,4,22,0,59,4,1357336859,10001,4689,380,5,10,Calm,1873
2013,1,4,22,0,14,4,1357336814,10001,4639,226,5,10,Calm,0
2013,1,4,22,8,55,4,1357337335,10001,4639,44,5,10,Calm,521
2013,1,4,22,12,16,4,1357337536,10001,4639,49,5,10,Calm,722
2013,1,4,22,14,36,4,1357337676,10001,4639,52,5,10,Calm,862
2013,1,4,22,19,15,4,1357337955,10001,4639,271,6,10,5.6,1141
2013,1,4,22,21,15,4,1357338075,10001,4639,340,6,10,5.6,1261
2013,1,4,22,23,35,4,1357338215,10001,4639,350,6,10,5.6,1401
2013,1,4,22,24,55,4,1357338295,10001,4639,351,6,10,5.6,1481
2013,1,4,22,29,36,4,1357338576,10001,4639,355,6,10,5.6,1762
2013,1,4,22,30,54,4,1357338654,10001,4639,356,6,10,5.6,1840
2013,1,4,22,32,14,4,1357338734,10001,4639,357,6,10,5.6,1920
2013,1,4,22,34,17,4,1357338857,10001,4639,372,6,10,5.6,2043
2013,1,4,22,35,14,4,1357338914,10001,4639,374,6,10,5.6,2100
2013,1,4,22,36,14,4,1357338974,10001,4639,375,6,10,5.6,2160
2013,1,4,22,41,1,4,1357339261,10001,4639,380,6,10,5.6,2447
2013,1,4,22,30,25,4,1357338625,10001,4620,226,6,10,5.6,0
2013,1,4,22,31,25,4,1357338685,10001,4620,229,6,10,5.6,60
2013,1,4,22,41,5,4,1357339265,10001,4620,49,6,10,5.6,640
2013,1,4,22,43,4,4,1357339384,10001,4620,52,6,10,5.6,759
2013,1,4,22,44,44,4,1357339484,10001,4620,265,6,10,5.6,859
2013,1,4,22,46,24,4,1357339584,10001,4620,271,6,10,5.6,959
2013,1,4,22,49,4,4,1357339744,10001,4620,340,6,10,5.6,1119
2013,1,4,22,55,5,4,1357340105,10001,4620,354,6,10,5.6,1480
2013,1,4,22,56,25,4,1357340185,10001,4620,356,6,10,5.6,1560
2013,1,4,23,4,6,4,1357340646,10001,4620,380,6,10,5.6,2021
2013,1,4,23,0,31,4,1357340431,10001,4658,226,6,10,5.6,0
2013,1,4,23,8,12,4,1357340892,10001,4658,46,6,10,5.6,461
2013,1,4,23,9,32,4,1357340972,10001,4658,48,6,10,5.6,541
2013,1,4,23,10,52,4,1357341052,10001,4658,49,6,10,5.6,621
2013,1,4,23,16,13,4,1357341373,10001,4658,271,5,10,Calm,942
2013,1,4,23,31,51,4,1357342311,10001,4658,340,5,10,Calm,1880
2013,1,4,23,36,29,4,1357342589,10001,4658,352,5,10,Calm,2158
2013,1,4,23,40,11,4,1357342811,10001,4658,357,5,10,Calm,2380
2013,1,4,23,42,50,4,1357342970,10001,4658,373,5,10,Calm,2539
2013,1,4,23,43,30,4,1357343010,10001,4658,374,5,10,Calm,2579
2013,1,4,23,47,10,4,1357343230,10001,4658,376,5,10,Calm,2799
2013,1,5,8,30,10,5,1357374610,10001,11262,226,10,10,22.2,0
2013,1,5,8,32,11,5,1357374731,10001,11262,227,10,10,22.2,121
2013,1,5,8,40,51,5,1357375251,10001,11262,52,10,10,22.2,641
2013,1,5,8,44,49,5,1357375489,10001,11262,271,10,10,22.2,879
2013,1,5,8,47,9,5,1357375629,10001,11262,340,10,10,22.2,1019
2013,1,5,8,50,9,5,1357375809,10001,11262,351,10,10,22.2,1199
2013,1,5,8,51,49,5,1357375909,10001,11262,354,10,10,22.2,1299
2013,1,5,8,57,52,5,1357376272,10001,11262,377,10,10,22.2,1662
2013,1,5,9,0,15,5,1357376415,10001,11262,380,10,10,20.4,1805
2013,1,5,8,42,51,5,1357375371,10001,11230,356,10,10,22.2,0
2013,1,5,9,0,9,5,1357376409,10001,11247,226,10,10,20.4,0
2013,1,5,9,1,28,5,1357376488,10001,11247,229,10,10,20.4,79
2013,1,5,9,11,49,5,1357377109,10001,11247,51,10,10,20.4,700
2013,1,5,9,12,48,5,1357377168,10001,11247,52,10,10,20.4,759
2013,1,5,9,14,28,5,1357377268,10001,11247,265,10,10,20.4,859
2013,1,5,9,16,27,5,1357377387,10001,11247,271,10,10,20.4,978
2013,1,5,9,18,30,5,1357377510,10001,11247,340,10,10,20.4,1101
2013,1,5,9,20,28,5,1357377628,10001,11247,350,10,10,20.4,1219
2013,1,5,9,25,49,5,1357377949,10001,11247,356,10,10,20.4,1540
2013,1,5,9,26,50,5,1357378010,10001,11247,357,10,10,20.4,1601
2013,1,5,9,34,26,5,1357378466,10001,11247,380,10,10,20.4,2057
2013,1,5,9,30,9,5,1357378209,10001,11273,226,10,10,20.4,0
2013,1,5,9,31,8,5,1357378268,10001,11273,229,10,10,20.4,59
2013,1,5,9,33,8,5,1357378388,10001,11273,231,10,10,20.4,179
2013,1,5,9,37,27,5,1357378647,10001,11273,119,10,10,20.4,438
2013,1,5,9,43,48,5,1357379028,10001,11273,265,10,10,20.4,819
2013,1,5,9,45,47,5,1357379147,10001,11273,271,10,10,20.4,938
2013,1,5,9,48,8,5,1357379288,10001,11273,340,10,10,20.4,1079
2013,1,5,9,53,11,5,1357379591,10001,11273,352,10,10,20.4,1382
2013,1,5,9,54,8,5,1357379648,10001,11273,354,10,10,20.4,1439
2013,1,5,9,55,48,5,1357379748,10001,11273,356,10,10,20.4,1539
2013,1,5,9,57,28,5,1357379848,10001,11273,357,10,10,20.4,1639
2013,1,5,9,59,8,5,1357379948,10001,11273,374,10,10,20.4,1739
2013,1,5,10,3,35,5,1357380215,10001,11273,380,11,10,13,2006
2013,1,5,10,0,11,5,1357380011,10001,11232,226,11,10,13,0
2013,1,5,10,30,11,5,1357381811,10001,11264,226,10,10,18.5,0
2013,1,5,10,33,50,5,1357382030,10001,11264,231,10,10,18.5,219
2013,1,5,10,35,50,5,1357382150,10001,11264,213,10,10,18.5,339
2013,1,5,10,39,11,5,1357382351,10001,11264,119,10,10,18.5,540
2013,1,5,10,40,12,5,1357382412,10001,11264,44,10,10,18.5,601
2013,1,5,10,41,9,5,1357382469,10001,11264,45,10,10,18.5,658
2013,1,5,10,47,10,5,1357382830,10001,11264,51,10,10,18.5,1019
2013,1,5,10,50,49,5,1357383049,10001,11264,265,10,10,18.5,1238
